id,name,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood,city,state,market,zipcode,property_type,room_type,accommodates1,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,calculated_host_listings_count,reviews_per_month
9023202,Capital Hill Home in Seattle,47106886,Florence,21-Oct-15,"Seattle, Washington, United States",100%,N/A,f,Stevens,1,1,t,t,"Peach Court East, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,House,Entire home/apt,7,2.5,4,4,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",449,,150,1,$0.00 ,4,1125,t,0,0,0,49,0,,,,,,,,f,f,flexible,f,1,
707424,A Garden Sanctuary in the City,3636326,Sheila,21-Sep-12,"Seattle, Washington, United States",100%,N/A,f,Stevens,2,2,t,t,"23rd Ave E, Seattle, WA 98122, United States",Stevens,Seattle,WA,Seattle,98122,House,Entire home/apt,6,2.5,2,3,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",300,,100,1,$0.00 ,3,60,t,30,60,90,358,26,95,10,10,10,10,9,9,f,t,strict,f,1,0.71
7151093,Seattle Explorer with double bed,12796487,"Emma, Shannon, Anna & Rachel",4-Mar-14,"Seattle, Washington, United States",100%,100%,f,Stevens,6,6,t,t,"East Denny Way, Seattle, WA 98122, United States",Stevens,Seattle,WA,Seattle,98122,Bed & Breakfast,Private room,2,2,1,1,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",155,,,1,$0.00 ,3,28,t,30,60,90,365,0,,,,,,,,f,f,moderate,f,6,
8924032,Stylish Classic 1 Bdrm Capitol Hill,5679192,Ryan,29-Mar-13,US,100%,100%,f,Stevens,1,1,t,f,"East Howell Street, Seattle, WA 98122, United States",Stevens,Seattle,WA,Seattle,98122,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",95,,,2,$0.00 ,2,1125,t,9,39,62,62,1,100,10,10,10,10,10,10,f,f,flexible,f,1,1
1002835,Comfortable condo in Madison Valley,2490446,Cristina,29-May-12,"Seattle, Washington, United States",70%,N/A,f,Capitol Hill,3,3,t,f,"East Madison Street, Seattle, WA 98112, United States",Capitol Hill,Seattle,WA,Seattle,98112,Apartment,Entire home/apt,4,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",135,400,150,4,$20.00 ,2,1125,t,30,60,90,365,6,80,8,8,7,8,10,8,f,f,strict,t,1,0.31
8670484,Crayola Home - Purple Room Bunk 5,7354306,Michael,8-Jul-13,"Seattle, Washington, United States",100%,100%,f,Capitol Hill,18,18,t,f,"East Highland Drive, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,House,Shared room,1,3.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",30,,,1,$0.00 ,2,14,t,30,60,90,365,2,100,10,10,10,10,10,10,f,f,strict,f,18,0.71
9727246,"Sunny, clean Capitol Hill studio",23077187,Breanne,28-Oct-14,"Seattle, Washington, United States",100%,100%,f,Stevens,1,1,t,t,"17th Avenue, Seattle, WA 98122, United States",Stevens,Seattle,WA,Seattle,98122,Apartment,Entire home/apt,4,1,0,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",92,,40,2,$20.00 ,1,1125,t,30,60,90,364,1,100,10,10,10,10,10,10,f,f,moderate,f,1,1
2526405,Bright Private Room in Capitol Hill,5548892,Chris,20-Mar-13,"Seattle, Washington, United States",100%,N/A,t,Stevens,1,1,t,f,"East Mercer Street, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,Essentials,Shampoo}",80,,10,1,$0.00 ,3,15,t,30,56,86,160,95,96,10,10,10,10,10,10,f,f,moderate,f,1,4.36
4710869,Crayola Home - Purple Room Bunk 2,7354306,Michael,8-Jul-13,"Seattle, Washington, United States",100%,100%,f,Capitol Hill,18,18,t,f,"East Highland Drive, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,House,Shared room,1,3.5,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",30,,,1,$0.00 ,2,14,t,17,47,77,352,14,99,10,10,10,10,10,10,f,f,strict,f,18,1.49
3504521,"Bright Clean Studio w/View, CapHill",17644043,Angel,4-Jul-14,"Seattle, Washington, United States",100%,100%,t,Capitol Hill,1,1,t,t,"East Thomas Street, Seattle, WA 98112, United States",Capitol Hill,Seattle,WA,Seattle,98112,Apartment,Entire home/apt,2,1,0,2,Real Bed,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",90,100,50,1,$20.00 ,2,60,t,30,60,62,62,25,98,10,10,10,10,10,10,f,f,moderate,f,1,2.83
6637899,Sweet Dreams Capitol Hill,26861553,Eileen,28-Jan-15,US,100%,100%,t,Stevens,2,2,t,t,"24th Avenue East, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",65,300,50,1,$15.00 ,3,1125,t,9,9,9,245,22,98,10,10,10,10,10,10,f,f,moderate,f,1,3.11
3811872,Crayola Home Green Room-Bunk Bed 4,7354306,Michael,8-Jul-13,"Seattle, Washington, United States",100%,100%,f,Capitol Hill,18,18,t,f,"East Highland Drive, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,House,Shared room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",31,,,1,$0.00 ,2,1125,t,16,46,76,351,20,85,8,8,9,9,9,8,f,f,strict,f,18,1.2
3720731,Basement apartment.,18150027,John,15-Jul-14,"Seattle, Washington, United States",100%,100%,f,Montlake,1,1,t,t,"14th Avenue East, Seattle, WA 98112, United States",Montlake,Seattle,WA,Seattle,98112,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",139,,25,2,$0.00 ,2,30,t,30,60,90,365,34,94,9,10,10,9,10,9,f,f,moderate,f,1,2
3926008,1 br apt/Capitol Hill Triplex,8642533,Sasha,5-Sep-13,"Seattle, Washington, United States",100%,100%,f,Stevens,3,3,t,t,"17th Avenue East, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,House,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",135,500,,2,$50.00 ,5,1125,t,10,38,68,343,27,92,9,9,10,9,10,9,f,t,flexible,f,3,1.64
7824426,Spacious Cap Hill - Free Parking,86885,Monica,1-Mar-10,"Seattle, Washington, United States",100%,100%,f,Stevens,1,1,t,t,"23rd Avenue East, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",85,,,1,$25.00 ,2,14,t,30,60,90,364,9,93,10,9,9,9,9,9,f,f,flexible,f,1,1.89
2778101,Dreamy Vintage Flat / 1000 sq. ft.,11210607,Shan,11-Jan-14,"Seattle, Washington, United States",100%,N/A,f,Stevens,1,1,t,t,"East Republican Street, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",195,,45,2,$30.00 ,2,1125,t,30,60,90,365,15,96,10,9,9,9,10,9,f,f,strict,f,1,0.73
10019082,Spacious 1BR Capitol Hill Apartment,24430641,David,3-Dec-14,"Seattle, Washington, United States",N/A,N/A,f,Stevens,1,1,t,t,"18th Avenue, Seattle, WA 98122, United States",Stevens,Seattle,WA,Seattle,98122,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",125,250,61,1,$50.00 ,2,60,t,30,55,85,89,0,,,,,,,,f,f,strict,f,1,
6586979,The Aerodrome: Luxury 3bed/2.5bath,754810,Andy,28-Jun-11,"Seattle, Washington, United States",96%,100%,t,Minor,10,10,t,t,"26th Avenue East, Seattle, WA 98112, United States",Minor,Seattle,WA,Seattle,98112,Townhouse,Entire home/apt,9,2.5,3,6,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",450,1000,145,6,$25.00 ,2,1125,t,27,53,83,358,23,100,10,10,10,10,10,10,f,f,strict,f,10,3.37
9618016,"Classic Home, Mid-City Neighborhood",49761005,Emily,24-Nov-15,US,100%,100%,f,Stevens,1,1,t,f,"19th Avenue East, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,House,Entire home/apt,9,1.5,4,6,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",350,500,,1,$0.00 ,3,1125,t,0,0,0,15,0,,,,,,,,f,f,flexible,f,1,
442487,Lovely Cap Hill Studio has it all!,87587,Margot & Anthony,2-Mar-10,"Seattle, Washington, United States",100%,100%,f,Stevens,4,4,t,t,"24th Ave E, Seattle, WA 98112, United States",Stevens,Seattle,WA,Seattle,98112,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",98,300,,2,$15.00 ,2,365,t,6,6,6,242,104,94,10,9,10,10,10,9,f,f,moderate,f,2,2.37
8457402,Private Serenity for Travelers,43625956,Jessica,7-Sep-15,US,100%,100%,f,Broadview,1,1,t,t,"Northwest 116th Street, Seattle, WA 98177, United States",Broadview,Seattle,WA,Seattle,98177,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",45,,,2,$10.00 ,2,30,t,14,38,68,343,5,100,10,10,10,10,10,10,f,f,strict,f,1,1.72
2297917,Carkeek Retreat,11737076,Donna,28-Jan-14,"Seattle, Washington, United States",100%,100%,f,Broadview,1,1,t,t,"4th Avenue Northwest, Seattle, WA 98177, United States",Broadview,Seattle,WA,Seattle,98177,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",125,,,2,$25.00 ,1,1125,t,27,45,75,350,45,96,10,10,10,10,9,9,f,f,strict,f,1,1.96
1920477,Comfy & Cozy townhome,2907322,Archana,11-Jul-12,"Seattle, Washington, United States",N/A,N/A,t,Broadview,1,1,t,t,"Greenwood Avenue North, Seattle, WA 98133, United States",Broadview,Seattle,WA,Seattle,98133,House,Private room,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",75,100,25,0,$0.00 ,1,1125,t,17,47,77,352,24,98,10,10,10,10,9,10,f,f,flexible,f,1,1.22
7860837,1 Bedroom Carriage House,41431805,Meeka And Tony,14-Aug-15,"Seattle, Washington, United States",100%,100%,f,Broadview,1,1,t,t,"3rd Avenue Northwest, Seattle, WA 98177, United States",Broadview,Seattle,WA,Seattle,98177,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",99,95,,1,$0.00 ,2,1125,t,30,47,66,66,4,100,10,10,10,10,9,10,f,f,moderate,f,1,3.43
5304739,"Private Apt, Entrance, Bath + 2BR",13004337,Joe & Shannon,10-Mar-14,"Seattle, Washington, United States",100%,100%,t,Broadview,1,1,t,t,"7th Avenue Northwest, Seattle, WA 98177, United States",Broadview,Seattle,WA,Seattle,98177,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",49,,32,1,$12.00 ,1,1125,t,0,3,33,278,82,94,10,9,10,10,10,10,f,t,strict,f,1,8.01
8051134,In-City Park - Private Apt Sleeps 4,42518664,Ryan,25-Aug-15,US,100%,100%,f,Broadview,1,1,t,t,"8th Avenue Northwest, Seattle, WA 98177, United States",Broadview,Seattle,WA,Seattle,98177,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",67,,25,2,$15.00 ,2,1125,t,30,54,84,359,7,100,10,10,10,10,10,10,f,f,strict,f,1,3.68
1557314,"""Casa Bella"" 1000 sf Near Ballard",8117658,Marilyn,12-Aug-13,"Seattle, Washington, United States",N/A,N/A,f,Broadview,1,1,t,f,"9th Avenue Northwest, Seattle, WA 98117, United States",Broadview,Seattle,WA,Seattle,98117,House,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",105,,70,2,$0.00 ,1,1125,t,30,60,90,365,4,95,10,10,10,10,10,10,f,f,strict,f,1,0.14
451012,Spacious house near Ballard,2234071,Sasan,27-Apr-12,"Seattle, Washington, United States",100%,N/A,f,Broadview,1,1,t,t,"1st Ave NW, Seattle, WA 98177, United States",Broadview,Seattle,WA,Seattle,98177,House,Entire home/apt,6,2,3,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",195,,200,6,$20.00 ,7,14,t,0,0,0,17,2,98,8,10,10,10,10,10,f,f,moderate,f,1,0.05
6797786,Spacious & bright 2br mid-century,8414513,Jared,26-Aug-13,"Woodinville, Washington, United States",100%,100%,f,Broadview,1,1,t,t,"Palatine Avenue North, Seattle, WA 98133, United States",Broadview,Seattle,WA,Seattle,98133,House,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",125,500,80,4,$20.00 ,2,1125,t,30,60,90,365,11,95,9,10,10,10,9,9,f,f,moderate,f,1,1.73
2474569,Elvis would have slept here,12657870,Robert,28-Feb-14,"Seattle, Washington, United States",100%,100%,f,Broadview,1,1,t,f,"Palatine Avenue North, Seattle, WA 98133, United States",Broadview,Seattle,WA,Seattle,98133,House,Private room,2,1,1,2,Real Bed,"{Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",65,,,2,$15.00 ,1,1125,t,30,60,90,365,34,91,10,9,10,10,9,9,f,f,moderate,f,1,1.82
689309,Elegance and Coziness in Broadview,3520873,Philippe,9-Sep-12,"Seattle, Washington, United States",N/A,N/A,f,Broadview,1,1,t,f,"Palatine Ave N, Seattle, WA 98133, United States",Broadview,Seattle,WA,Seattle,98133,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",125,,,1,$0.00 ,2,365,t,28,55,55,318,5,100,10,10,10,10,10,10,f,f,strict,f,1,0.14
5059981,Seattle Seahawks vs Packers Weekend,1566314,Vienna,4-Jan-12,"Seattle, Washington, United States",100%,100%,f,Broadview,1,1,t,f,"2nd Avenue Northwest, Seattle, WA 98177, United States",Broadview,Seattle,WA,Seattle,98177,House,Entire home/apt,6,2,3,3,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Indoor Fireplace"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",183,200,,1,$0.00 ,2,3,t,0,23,53,328,0,,,,,,,,f,f,flexible,f,1,
3986793,"Quiet, bright room in North Seattle",12620012,Fang,26-Feb-14,"Seattle, Washington, United States",100%,N/A,f,Broadview,1,1,t,t,"4th Avenue Northwest, Seattle, WA 98177, United States",Broadview,Seattle,WA,Seattle,98177,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",39,250,12,1,$19.00 ,1,1125,t,8,28,57,57,26,92,10,10,10,10,9,9,f,f,strict,f,1,1.58
1594313,Great Seattle Master Bed Guestroom!,197690,Trishann,10-Aug-10,"Seattle, Washington, United States",N/A,N/A,f,Bitter Lake,3,3,t,t,"Greenwood Avenue North, Seattle, WA 98133, United States",Bitter Lake,Seattle,WA,Seattle,98133,House,Private room,4,2,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo}",68,300,25,2,$20.00 ,3,93,t,0,0,0,267,16,93,9,9,10,10,9,9,f,t,moderate,f,3,0.56
4936647,Seattle Urban Farm 2nd-ary Suite,12903370,Robin,7-Mar-14,"Seattle, Washington, United States",100%,100%,f,Broadview,1,1,t,f,"12th Avenue NW, Seattle, WA 98177, United States",Broadview,Seattle,WA,Seattle,98177,House,Entire home/apt,6,1,0,4,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",120,,,4,$0.00 ,2,5,t,0,3,33,308,29,91,9,10,9,10,9,9,f,f,moderate,f,1,2.46
1594219,Great Seattle Queen bed guestroom!,197690,Trishann,10-Aug-10,"Seattle, Washington, United States",N/A,N/A,f,Bitter Lake,3,3,t,t,"Greenwood Avenue North, Seattle, WA 98133, United States",Bitter Lake,Seattle,WA,Seattle,98133,House,Private room,2,2,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo}",86,300,25,2,$20.00 ,3,93,t,0,0,0,267,21,99,10,10,10,10,9,10,f,t,moderate,f,3,0.76
8799588,Country in the City,6034195,Andree,22-Apr-13,"Seattle, Washington, United States",90%,100%,f,Broadview,1,1,t,t,"Northwest 117th Street, Seattle, WA 98177, United States",Broadview,Seattle,WA,Seattle,98177,House,Private room,1,2,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",39,,,1,$0.00 ,1,1125,t,26,56,86,361,1,100,10,10,10,10,8,10,f,f,flexible,f,1,0.67
7662775,1 BR Apt in the heart of Fremont,24905379,William,16-Dec-14,"Seattle, Washington, United States",100%,100%,f,Fremont,1,1,t,t,"Dayton Avenue North, Seattle, WA 98103, United States",Fremont,Seattle,WA,Seattle,98103,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",200,,,1,$0.00 ,1,1125,t,30,60,89,89,17,89,10,10,9,10,10,9,f,f,strict,f,1,3.38
490076,Super cool in artsy Fremont!,3921530,Ann Petrich,19-Oct-12,"Seattle, Washington, United States",100%,100%,f,Fremont,3,3,t,t,"North 40th Street, Seattle, WA 98103, United States",Fremont,Seattle,WA,Seattle,98103,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",84,200,45,3,$20.00 ,2,28,t,15,40,52,176,84,90,9,9,10,10,10,9,f,f,moderate,f,3,4.29
